Time [s],X_pos_series_1,X_pos_series_2,Y_pos_series_1,Y_pos_series_2,Z_pos_series_1,Z_pos_series_2,Roll_Pitch_series_1,Roll_Pitch_series_2,Velocities_series_1,Velocities_series_2,Velocities_series_3
13.9320,1.0000,0.9363,1.0000,0.9601,0.6000,0.5983,0.5607,-0.8952,0.0735,0.0460,0.0089
13.9480,1.0000,0.9379,1.0000,0.9611,0.6000,0.5983,0.5138,-0.8203,0.0749,0.0469,0.0086
13.9640,1.0000,0.9395,1.0000,0.9621,0.6000,0.5984,0.5249,-0.8380,0.0730,0.0457,0.0083
13.9800,1.0000,0.9411,1.0000,0.9631,0.6000,0.5985,0.4923,-0.7860,0.0711,0.0445,0.0080
13.9960,1.0000,0.9426,1.0000,0.9640,0.6000,0.5986,0.4866,-0.7768,0.0693,0.0434,0.0076
14.0120,1.0000,0.9441,1.0000,0.9650,0.6000,0.5986,0.4738,-0.7564,0.0675,0.0423,0.0072
14.0280,1.0000,0.9455,1.0000,0.9659,0.6000,0.5987,0.4571,-0.7297,0.0658,0.0412,0.0068
14.0440,1.0000,0.9469,1.0000,0.9667,0.6000,0.5988,0.4510,-0.7200,0.0641,0.0401,0.0064
14.0610,1.0000,0.9484,1.0000,0.9677,0.6000,0.5989,0.4071,-0.6499,0.0650,0.0407,0.0059
14.0770,1.0000,0.9497,1.0000,0.9685,0.6000,0.5990,0.4502,-0.7187,0.0580,0.0363,0.0055
14.0930,1.0000,0.9510,1.0000,0.9693,0.6000,0.5991,0.4059,-0.6479,0.0591,0.0370,0.0050
14.1090,1.0000,0.9522,1.0000,0.9701,0.6000,0.5992,0.4181,-0.6675,0.0576,0.0361,0.0046
14.1260,1.0000,0.9536,1.0000,0.9709,0.6000,0.5993,0.3688,-0.5887,0.0584,0.0366,0.0041
14.1420,1.0000,0.9548,1.0000,0.9717,0.6000,0.5994,0.4059,-0.6479,0.0521,0.0327,0.0036
14.1580,1.0000,0.9559,1.0000,0.9724,0.6000,0.5994,0.3701,-0.5908,0.0531,0.0333,0.0032
14.1740,1.0000,0.9570,1.0000,0.9731,0.6000,0.5995,0.3748,-0.5983,0.0518,0.0324,0.0028
14.1900,1.0000,0.9582,1.0000,0.9738,0.6000,0.5996,0.3558,-0.5680,0.0504,0.0316,0.0024
14.2060,1.0000,0.9592,1.0000,0.9745,0.6000,0.5997,0.3472,-0.5542,0.0491,0.0308,0.0020
14.2230,1.0000,0.9603,1.0000,0.9752,0.6000,0.5997,0.3196,-0.5101,0.0499,0.0312,0.0017
14.2390,1.0000,0.9614,1.0000,0.9758,0.6000,0.5998,0.3455,-0.5515,0.0445,0.0279,0.0013
14.2560,1.0000,0.9624,1.0000,0.9765,0.6000,0.5999,0.2942,-0.4696,0.0472,0.0296,0.0010
14.2720,1.0000,0.9634,1.0000,0.9771,0.6000,0.5999,0.3390,-0.5411,0.0421,0.0264,0.0007
14.2880,1.0000,0.9643,1.0000,0.9777,0.6000,0.6000,0.2963,-0.4730,0.0429,0.0269,0.0004
14.3040,1.0000,0.9653,1.0000,0.9782,0.6000,0.6000,0.3074,-0.4907,0.0419,0.0262,0.0001
14.3200,1.0000,0.9661,1.0000,0.9788,0.6000,0.6001,0.2890,-0.4613,0.0408,0.0256,-0.0001
14.3360,1.0000,0.9670,1.0000,0.9793,0.6000,0.6001,0.2808,-0.4482,0.0397,0.0249,-0.0003
14.3520,1.0000,0.9679,1.0000,0.9799,0.6000,0.6001,0.2781,-0.4439,0.0387,0.0243,-0.0005
14.3680,1.0000,0.9687,1.0000,0.9804,0.6000,0.6002,0.2641,-0.4216,0.0377,0.0236,-0.0007
14.3840,1.0000,0.9695,1.0000,0.9809,0.6000,0.6002,0.2626,-0.4191,0.0368,0.0230,-0.0008
14.4000,1.0000,0.9703,1.0000,0.9814,0.6000,0.6002,0.2524,-0.4029,0.0358,0.0224,-0.0009
14.4160,1.0000,0.9711,1.0000,0.9819,0.6000,0.6002,0.2471,-0.3944,0.0349,0.0219,-0.0010
14.4320,1.0000,0.9718,1.0000,0.9823,0.6000,0.6002,0.2411,-0.3848,0.0340,0.0213,-0.0011
14.4480,1.0000,0.9725,1.0000,0.9828,0.6000,0.6002,0.2338,-0.3731,0.0331,0.0207,-0.0012
14.4640,1.0000,0.9732,1.0000,0.9832,0.6000,0.6003,0.2290,-0.3656,0.0323,0.0202,-0.0012
14.4800,1.0000,0.9739,1.0000,0.9837,0.6000,0.6003,0.2222,-0.3547,0.0314,0.0197,-0.0013
14.4960,1.0000,0.9746,1.0000,0.9841,0.6000,0.6003,0.2171,-0.3465,0.0306,0.0192,-0.0013
14.5120,1.0000,0.9752,1.0000,0.9845,0.6000,0.6003,0.2114,-0.3374,0.0298,0.0187,-0.0013
14.5280,1.0000,0.9759,1.0000,0.9849,0.6000,0.6003,0.2058,-0.3286,0.0291,0.0182,-0.0013
14.5440,1.0000,0.9765,1.0000,0.9853,0.6000,0.6003,0.2008,-0.3205,0.0283,0.0177,-0.0013
14.5600,1.0000,0.9771,1.0000,0.9857,0.6000,0.6003,0.1954,-0.3119,0.0276,0.0173,-0.0013
14.5760,1.0000,0.9777,1.0000,0.9860,0.6000,0.6002,0.1906,-0.3042,0.0269,0.0168,-0.0013
14.5930,1.0000,0.9783,1.0000,0.9864,0.6000,0.6002,0.1737,-0.2773,0.0273,0.0171,-0.0012
14.6090,1.0000,0.9789,1.0000,0.9868,0.6000,0.6002,0.1908,-0.3045,0.0243,0.0152,-0.0012
14.6260,1.0000,0.9794,1.0000,0.9871,0.6000,0.6002,0.1608,-0.2567,0.0258,0.0162,-0.0011
14.6420,1.0000,0.9800,1.0000,0.9875,0.6000,0.6002,0.1862,-0.2972,0.0230,0.0144,-0.0011
14.6590,1.0000,0.9805,1.0000,0.9878,0.6000,0.6002,0.1529,-0.2441,0.0245,0.0153,-0.0010
14.6750,1.0000,0.9810,1.0000,0.9881,0.6000,0.6002,0.1761,-0.2811,0.0218,0.0137,-0.0010
14.6910,1.0000,0.9815,1.0000,0.9884,0.6000,0.6002,0.1561,-0.2492,0.0222,0.0139,-0.0009
14.7080,1.0000,0.9820,1.0000,0.9887,0.6000,0.6002,0.1471,-0.2348,0.0226,0.0142,-0.0008
14.7240,1.0000,0.9825,1.0000,0.9890,0.6000,0.6001,0.1603,-0.2559,0.0202,0.0126,-0.0008
14.7400,1.0000,0.9829,1.0000,0.9893,0.6000,0.6001,0.1413,-0.2255,0.0205,0.0129,-0.0007
14.7560,1.0000,0.9834,1.0000,0.9896,0.6000,0.6001,0.1492,-0.2382,0.0200,0.0125,-0.0006
14.7730,1.0000,0.9838,1.0000,0.9899,0.6000,0.6001,0.1282,-0.2046,0.0203,0.0127,-0.0006
14.7900,1.0000,0.9843,1.0000,0.9901,0.6000,0.6001,0.1335,-0.2131,0.0190,0.0119,-0.0005
14.8060,1.0000,0.9847,1.0000,0.9904,0.6000,0.6001,0.1376,-0.2196,0.0176,0.0110,-0.0005
14.8220,1.0000,0.9851,1.0000,0.9906,0.6000,0.6001,0.1269,-0.2026,0.0180,0.0113,-0.0004
14.8380,1.0000,0.9855,1.0000,0.9909,0.6000,0.6001,0.1293,-0.2064,0.0175,0.0110,-0.0003
14.8550,1.0000,0.9859,1.0000,0.9911,0.6000,0.6000,0.1122,-0.1790,0.0178,0.0111,-0.0003
14.8710,1.0000,0.9862,1.0000,0.9914,0.6000,0.6000,0.1255,-0.2003,0.0159,0.0099,-0.0002
14.8880,1.0000,0.9866,1.0000,0.9916,0.6000,0.6000,0.1055,-0.1684,0.0168,0.0106,-0.0002
14.9050,1.0000,0.9870,1.0000,0.9918,0.6000,0.6000,0.1127,-0.1799,0.0157,0.0099,-0.0001
14.9210,1.0000,0.9873,1.0000,0.9920,0.6000,0.6000,0.1134,-0.1810,0.0146,0.0092,-0.0001
14.9370,1.0000,0.9876,1.0000,0.9922,0.6000,0.6000,0.1056,-0.1686,0.0149,0.0093,-0.0001
14.9540,1.0000,0.9880,1.0000,0.9925,0.6000,0.6000,0.1009,-0.1610,0.0151,0.0095,-0.0000
14.9700,1.0000,0.9883,1.0000,0.9927,0.6000,0.6000,0.1045,-0.1668,0.0135,0.0085,0.0000
14.9860,1.0000,0.9886,1.0000,0.9928,0.6000,0.6000,0.0966,-0.1542,0.0138,0.0086,0.0000
15.0020,1.0000,0.9889,1.0000,0.9930,0.6000,0.6000,0.0984,-0.1570,0.0134,0.0084,0.0001
15.0180,1.0000,0.9892,1.0000,0.9932,0.6000,0.6000,0.0913,-0.1457,0.0131,0.0082,0.0001
15.0350,1.0000,0.9895,1.0000,0.9934,0.6000,0.6000,0.0849,-0.1355,0.0133,0.0083,0.0001
15.0510,1.0000,0.9897,1.0000,0.9936,0.6000,0.6000,0.0927,-0.1480,0.0118,0.0074,0.0001
15.0680,1.0000,0.9900,1.0000,0.9937,0.6000,0.6000,0.0772,-0.1232,0.0126,0.0079,0.0001
15.0840,1.0000,0.9903,1.0000,0.9939,0.6000,0.6000,0.0907,-0.1448,0.0112,0.0070,0.0002
15.1000,1.0000,0.9905,1.0000,0.9941,0.6000,0.6000,0.0784,-0.1251,0.0114,0.0072,0.0002
15.1170,1.0000,0.9908,1.0000,0.9942,0.6000,0.6000,0.0758,-0.1210,0.0116,0.0073,0.0002
15.1330,1.0000,0.9910,1.0000,0.9944,0.6000,0.6000,0.0816,-0.1302,0.0104,0.0065,0.0002
15.1500,1.0000,0.9913,1.0000,0.9945,0.6000,0.6000,0.0671,-0.1070,0.0110,0.0069,0.0002
15.1670,1.0000,0.9915,1.0000,0.9947,0.6000,0.6000,0.0753,-0.1202,0.0103,0.0064,0.0002
15.1830,1.0000,0.9917,1.0000,0.9948,0.6000,0.6000,0.0727,-0.1161,0.0095,0.0060,0.0002
15.1990,1.0000,0.9919,1.0000,0.9949,0.6000,0.6000,0.0694,-0.1108,0.0097,0.0061,0.0002
15.2160,1.0000,0.9921,1.0000,0.9951,0.6000,0.6000,0.0660,-0.1054,0.0099,0.0062,0.0002
15.2320,1.0000,0.9924,1.0000,0.9952,0.6000,0.6000,0.0678,-0.1082,0.0088,0.0055,0.0002
15.2480,1.0000,0.9925,1.0000,0.9953,0.6000,0.6000,0.0635,-0.1013,0.0090,0.0056,0.0002
15.2650,1.0000,0.9928,1.0000,0.9955,0.6000,0.6000,0.0599,-0.0956,0.0091,0.0057,0.0002
15.2820,1.0000,0.9929,1.0000,0.9956,0.6000,0.6000,0.0595,-0.0950,0.0085,0.0053,0.0002
15.2980,1.0000,0.9931,1.0000,0.9957,0.6000,0.6000,0.0611,-0.0975,0.0079,0.0050,0.0001
15.3140,1.0000,0.9933,1.0000,0.9958,0.6000,0.6000,0.0578,-0.0922,0.0081,0.0050,0.0001
15.3310,1.0000,0.9935,1.0000,0.9959,0.6000,0.6000,0.0534,-0.0853,0.0082,0.0051,0.0001
15.3480,1.0000,0.9937,1.0000,0.9960,0.6000,0.6000,0.0538,-0.0859,0.0076,0.0048,0.0001
15.3640,1.0000,0.9938,1.0000,0.9961,0.6000,0.6000,0.0548,-0.0875,0.0071,0.0044,0.0001
15.3810,1.0000,0.9940,1.0000,0.9962,0.6000,0.6000,0.0483,-0.0771,0.0075,0.0047,0.0001
15.3980,1.0000,0.9942,1.0000,0.9963,0.6000,0.6000,0.0509,-0.0812,0.0070,0.0044,0.0001
15.4150,1.0000,0.9943,1.0000,0.9964,0.6000,0.6000,0.0474,-0.0757,0.0068,0.0043,0.0001
15.4320,1.0000,0.9945,1.0000,0.9965,0.6000,0.6000,0.0471,-0.0752,0.0067,0.0042,0.0001
15.4480,1.0000,0.9946,1.0000,0.9966,0.6000,0.6000,0.0493,-0.0787,0.0062,0.0039,0.0001
15.4640,1.0000,0.9948,1.0000,0.9967,0.6000,0.6000,0.0447,-0.0713,0.0063,0.0040,0.0001
15.4810,1.0000,0.9949,1.0000,0.9968,0.6000,0.6000,0.0425,-0.0679,0.0064,0.0040,0.0001
15.4970,1.0000,0.9950,1.0000,0.9969,0.6000,0.6000,0.0446,-0.0712,0.0057,0.0036,0.0000
15.5130,1.0000,0.9952,1.0000,0.9970,0.6000,0.6000,0.0406,-0.0647,0.0058,0.0037,0.0000
15.5290,1.0000,0.9953,1.0000,0.9970,0.6000,0.6000,0.0418,-0.0667,0.0057,0.0036,0.0000
15.5460,1.0000,0.9954,1.0000,0.9971,0.6000,0.6000,0.0361,-0.0577,0.0058,0.0036,0.0000
15.5620,1.0000,0.9955,1.0000,0.9972,0.6000,0.6000,0.0404,-0.0645,0.0051,0.0032,0.0000
15.5780,1.0000,0.9956,1.0000,0.9973,0.6000,0.6000,0.0364,-0.0580,0.0052,0.0033,0.0000
15.5940,1.0000,0.9958,1.0000,0.9973,0.6000,0.6000,0.0370,-0.0590,0.0051,0.0032,0.0000
15.6100,1.0000,0.9959,1.0000,0.9974,0.6000,0.6000,0.0351,-0.0560,0.0050,0.0031,-0.0000
15.6270,1.0000,0.9960,1.0000,0.9975,0.6000,0.6000,0.0318,-0.0508,0.0051,0.0032,-0.0000
15.6430,1.0000,0.9961,1.0000,0.9975,0.6000,0.6000,0.0355,-0.0567,0.0045,0.0028,-0.0000
15.6590,1.0000,0.9962,1.0000,0.9976,0.6000,0.6000,0.0314,-0.0502,0.0046,0.0029,-0.0000
15.6760,1.0000,0.9963,1.0000,0.9977,0.6000,0.6000,0.0306,-0.0489,0.0047,0.0029,-0.0000
15.6920,1.0000,0.9964,1.0000,0.9977,0.6000,0.6000,0.0323,-0.0516,0.0042,0.0026,-0.0000
15.7080,1.0000,0.9965,1.0000,0.9978,0.6000,0.6000,0.0292,-0.0467,0.0042,0.0027,-0.0000
15.7250,1.0000,0.9966,1.0000,0.9979,0.6000,0.6000,0.0286,-0.0457,0.0043,0.0027,-0.0000
15.7410,1.0000,0.9967,1.0000,0.9979,0.6000,0.6000,0.0296,-0.0473,0.0038,0.0024,-0.0000
15.7570,1.0000,0.9968,1.0000,0.9980,0.6000,0.6000,0.0273,-0.0436,0.0039,0.0025,-0.0000
15.7740,1.0000,0.9968,1.0000,0.9980,0.6000,0.6000,0.0263,-0.0420,0.0040,0.0025,-0.0000
15.7900,1.0000,0.9969,1.0000,0.9981,0.6000,0.6000,0.0274,-0.0437,0.0035,0.0022,-0.0000
15.8070,1.0000,0.9970,1.0000,0.9981,0.6000,0.6000,0.0235,-0.0375,0.0038,0.0024,-0.0000
15.8240,1.0000,0.9971,1.0000,0.9982,0.6000,0.6000,0.0256,-0.0409,0.0035,0.0022,-0.0000
15.8400,1.0000,0.9972,1.0000,0.9982,0.6000,0.6000,0.0249,-0.0398,0.0033,0.0020,-0.0000
15.8560,1.0000,0.9972,1.0000,0.9983,0.6000,0.6000,0.0239,-0.0381,0.0033,0.0021,-0.0000
15.8730,1.0000,0.9973,1.0000,0.9983,0.6000,0.6000,0.0225,-0.0359,0.0034,0.0021,-0.0000
15.8900,1.0000,0.9974,1.0000,0.9984,0.6000,0.6000,0.0220,-0.0351,0.0032,0.0020,-0.0000
15.9060,1.0000,0.9975,1.0000,0.9984,0.6000,0.6000,0.0229,-0.0365,0.0029,0.0018,-0.0000
15.9220,1.0000,0.9975,1.0000,0.9984,0.6000,0.6000,0.0214,-0.0341,0.0030,0.0019,-0.0000
15.9380,1.0000,0.9976,1.0000,0.9985,0.6000,0.6000,0.0212,-0.0338,0.0029,0.0018,-0.0000
15.9550,1.0000,0.9976,1.0000,0.9985,0.6000,0.6000,0.0188,-0.0301,0.0030,0.0019,-0.0000
